url,name,price,rating,reviews,description,asin,manufacturer
/gp/bestsellers/luggage/2917440031/ref=sr_bs_14_2917440031_1,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,₹399,4.9 out of 5 stars,,,,
/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_48?keywords=bags&qid=1675272608&sprefix=ba%2Caps%2C283&sr=8-48,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,3.9 out of 5 stars,,,,
/PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_49?keywords=bags&qid=1675272608&sprefix=ba%2Caps%2C283&sr=8-49,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue),₹499,4.2 out of 5 stars,,,,
/Baggit-Autumn-Winter-Leather-Womens-Handbag/dp/B08SCDTRKP/ref=sr_1_50?keywords=bags&qid=1675272608&sprefix=ba%2Caps%2C283&sr=8-50,Baggit Women Hobo Handbag (ROSE),₹595,4.2 out of 5 stars,,,,
/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_51?keywords=bags&qid=1675272608&sprefix=ba%2Caps%2C283&sr=8-51,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"₹1,039",4.4 out of 5 stars,,,,
/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_52?keywords=bags&qid=1675272608&sprefix=ba%2Caps%2C283&sr=8-52,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",₹449,3.8 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo1NTEzMjExOTcxMDQ0MTYzOjE2NzUyNzI2MDg6c3BfYnRmOjIwMDI1NzM4NzIwMzk4OjowOjo&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ5XY31%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dbags%26qid%3D1675272608%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo1NTEzMjExOTcxMDQ0MTYzOjE2NzUyNzI2MDg6c3BfYnRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dbags%26qid%3D1675272608%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","₹1,499",4.4 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RLYs0nXmaRQ5d401KP0DJAUAAAGGDgdaKwMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICCO08Kp/https://www.amazon.in/dp/B085MHDJ93?pd_rd_i=B085MHDJ93&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=8J9WZAW6RAANTZDMASNH&pd_rd_wg=yP2HZ&pd_rd_w=B3DKv&pd_rd_r=b3421a95-218c-43e5-bbd8-c6c2ee1f984c,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),₹689,3.9 out of 5 stars,,,,Brand: Half Moon
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfYXRmX25leHQ6MjAwOTg0NjQyODk3OTg6OjA6Og&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,,,,
/Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_51?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-51,Lino Perros leatherette Tote Bag,₹988,4.3 out of 5 stars,,,,
/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_52?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-52,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",₹549,3.9 out of 5 stars,,,,
/gp/bestsellers/electronics/1389022031/ref=sr_bs_4_1389022031_1,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)",₹664,4.4 out of 5 stars,,,,
/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_54?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-54,Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black),₹376,4.3 out of 5 stars,,,,
/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_55?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-55,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","₹1,264",4.3 out of 5 stars,,,,
/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_56?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-56,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,4.0 out of 5 stars,,,,
/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_57?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-57,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","₹1,199",4.0 out of 5 stars,,,,
/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_58?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-58,Skybags Brat Sea Green 46 Cms Casual Backpack,₹769,4.1 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfbXRmOjIwMTA3NTYzMDUwOTk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,499",4.3 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfbXRmOjIwMDI1NzM4NzIwMzk4OjowOjo&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ5XY31%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,,,,
/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_61?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-61,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,"₹1,199",4.0 out of 5 stars,,,,
/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_62?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-62,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹388,4.1 out of 5 stars,,,,
/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_63?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-63,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,₹449,4.2 out of 5 stars,,,,
/gp/bestsellers/computers/1375466031/ref=sr_bs_15_1375466031_1,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹664,4.1 out of 5 stars,,,,
/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_65?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-65,Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black),₹999,4.3 out of 5 stars,,,,
/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_66?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-66,Lenovo Slim Everyday Backpack,₹839,4.4 out of 5 stars,,,,
/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_67?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-67,"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1)","₹1,516",4.5 out of 5 stars,,,,
/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_68?keywords=bags&qid=1675272609&sprefix=ba%2Caps%2C283&sr=8-68,"WILD MODA Women's Shoulder Bag, Set of 1",₹849,4.3 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfYnRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","₹1,499",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MToxNjI3OTI5MTM0MTUyMTcxOjE2NzUyNzI2MDk6c3BfYnRmOjIwMDU2MTA2NzQ2NDA2OjowOjo&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dbags%26qid%3D1675272609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,₹718,3.9 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RHVqkg6J_7xkJBRiNKXb6RYAAAGGDgdgRAMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICCywTXn/https://www.amazon.in/dp/B085MHDJ93?pd_rd_i=B085MHDJ93&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=C8W8X9PJGMC2TYYW6FB5&pd_rd_wg=fI2Ys&pd_rd_w=mTr94&pd_rd_r=aa7e7c3a-3523-41f1-9c9f-e0ae056524ca,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),₹689,3.9 out of 5 stars,,,,Brand: Half Moon
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2MzY5ODo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2NDI5ODo6MDo6&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,₹798,3.5 out of 5 stars,,,,
/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_67?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-67,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,₹198,4.1 out of 5 stars,,,,
/Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_68?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-68,Wesley Xenon Laptop Bag,₹498,4.0 out of 5 stars,,,,
/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_69?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-69,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹299,4.5 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RNQyEjkWW_-iytja23iGoV0AAAGGDgdl1AMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAjAhEy/https://www.amazon.in/dp/B01NAZVN8M?pd_rd_i=B01NAZVN8M&pf_rd_p=93240040-7510-4cf9-a1aa-e295d190738a&pf_rd_r=9Q72Z64V1B9EJ3J8KBZQ&pd_rd_wg=VV0KP&pd_rd_w=hV9oA&pd_rd_r=b444fd38-6579-437e-b3b4-9335ef0ac39f,"Sirona Sanitary Disposable Bags - 75 Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner and Personal Hygiene Waste",₹223,4.5 out of 5 stars,,"Now Bigger & Better! Worried about disposing your Sanitary & Intimate Products? Made in India, 'I Love Clean' by SIRONA are Cute Oxo BioDegradable Disposable Sanitary Bags & are best for Hygienic Disposal of Intimate Care Products (Sanitary Pads, Tampons, Panty Liners, Baby Diapers, Condoms, PeeBuddy) or General products (which need discreet disposal). No More Black Plastic Bags, No More Newspaper. Now use I LOVE CLEAN. The bags are tear resistant and seal perfectly to ensure zero bad odour or leakage.",,Visit the Sirona Store
/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_70?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-70,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"₹1,178",4.4 out of 5 stars,,,,
/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_71?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-71,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",₹999,4.9 out of 5 stars,,,,
/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_72?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-72,Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,"₹1,013.94",4.1 out of 5 stars,,,,
/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_73?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-73,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"₹1,568",4.4 out of 5 stars,,,,
/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_74?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-74,"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook","₹1,055",4.2 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9tdGY6MjAwOTg0NjQyODk3OTg6OjA6Og&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9tdGY6MjAwMjU3Mzg3MjAzOTg6OjA6Og&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ5XY31%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,,,,
/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_77?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-77,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),"₹1,599",4.3 out of 5 stars,,,,
/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_78?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-78,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),₹471,4.0 out of 5 stars,,,,
/gp/bestsellers/shoes/1983355031/ref=sr_bs_14_1983355031_1,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,₹498,4.1 out of 5 stars,,,,
/Wesley-Waterproof-Backpack-Business-Dimensions/dp/B0BMQ4D59H/ref=sr_1_80?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-80,Wesley Ignite Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18.5 inches) (Compatible with 39.62cm(15.6inch laptop),₹599,5.0 out of 5 stars,,,,
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_81?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-81,Baggit Women's PEPSI Sling Bag,₹812,4.3 out of 5 stars,,,,
/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_82?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-82,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,₹843,4.0 out of 5 stars,,,,
/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_83?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-83,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,₹922,4.2 out of 5 stars,,,,
/Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_84?keywords=bags&qid=1675272611&sprefix=ba%2Caps%2C283&sr=8-84,Baggit Women's Sling Bag (Grey),₹837,4.3 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9idGY6MjAxMDc1NjMwNTA5OTg6OjA6Og&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,499",4.3 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4NjQ2NjI5NTcxMDUyOTA6MTY3NTI3MjYxMTpzcF9idGY6MjAwNTYxMDY3NDY0MDY6OjA6Og&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dbags%26qid%3D1675272611%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,₹718,3.9 out of 5 stars,,,,
https://aax-eu.amazon.in/x/c/RIrCE2zbj34TjIojVMZU1QUAAAGGDgdl0AMAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAnncuC/https://www.amazon.in/dp/B082PMDYR7?pd_rd_i=B082PMDYR7&pf_rd_p=cbfd6809-5a3a-4d5d-a1b3-c5abcf5b2572&pf_rd_r=9Q72Z64V1B9EJ3J8KBZQ&pd_rd_wg=PCGk8&pd_rd_w=eToSG&pd_rd_r=54c04503-2985-4d48-a661-dfa76d507d4d,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,"₹12,399",4.6 out of 5 stars,,,,Visit the Scarters Store
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,,,,
/sspa/click?ie=UTF8&spc=MTo4MzUwOTQ0MjEzMjI3MDM2OjE2NzUyNzI2MTI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dbags%26qid%3D1675272612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,₹798,3.5 out of 5 stars,,,,
/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_83?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-83,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),"₹1,599",4.3 out of 5 stars,,,,
/Fostelo-Style-Diva-Womens-Handbag/dp/B00Z0NMFKU/ref=sr_1_84?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-84,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 2 Compartments Bag | Travel Purse Hobo Bag | 4 Pockets Shoulder Bag,₹498,3.9 out of 5 stars,,,,
/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_85?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-85,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹388,4.1 out of 5 stars,,,,
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_86?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-86,Baggit Women's PEPSI Sling Bag,₹812,4.3 out of 5 stars,,,,
/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_87?keywords=bags&qid=1675272612&sprefix=ba%2Caps%2C283&sr=8-87,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,₹843,4.0 out of 5 stars,,,,
